subjID,exptPart,trialNumber,roleCurrent,marblesSampled,probabilityRed,drawnRed,reportedDrawn,compLie,compUnifLie,compDetect,callBS,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchResponseTime,pseudoRound,trialTime,lie,player.bullshitter,player.bullshitDetector
sona-30483,trial,45,bullshitter,10,0.8,5,5,-1,False,0.8430161408,True,5,0,171,134,2911.1885058976,4791,How many red marbles did you actually draw?,-1,-1,-1,True,13138,FALSE,human,computer
sona-30483,trial,46,bullshitDetector,10,0.8,9,9,9,False,-1,True,4,1,175,135,5379.8261995215,3210,How many red marbles did you actually draw?,-1,-1,-1,False,11066,FALSE,computer,human
sona-30483,trial,47,bullshitter,10,0.8,8,8,-1,False,0.2516192768,False,2,8,177,143,2284.2406519643,3242,How many red marbles did you actually draw?,-1,-1,-1,False,9484,FALSE,human,computer
sona-30483,trial,48,bullshitDetector,10,0.8,9,8,8,False,-1,False,8,2,185,145,7012.3979602651,2375,How many red marbles did you actually draw?,-1,-1,-1,False,10491,TRUE,computer,human
sona-30483,trial,49,bullshitter,10,0.8,9,9,-1,False,-0.0168161792,False,1,9,186,154,2357.7357038675,4593,How many red marbles did you actually draw?,9,9,2495,False,13571,FALSE,human,computer
sona-30483,trial,50,bullshitDetector,10,0.8,5,5,7,False,-1,False,5,5,191,159,5198.6788065208,2062,How many red marbles did you actually draw?,-1,-1,-1,False,9988,FALSE,computer,human
sona-30483,trial,51,bullshitter,10,0.8,3,7,-1,False,0.5536091648,False,3,7,194,166,2174.303874151,6610,How many red marbles did you actually draw?,-1,-1,-1,True,12796,TRUE,human,computer
sona-30483,trial,52,bullshitDetector,10,0.8,6,6,9,False,-1,False,6,4,200,170,6627.4829615807,3181,How many red marbles did you actually draw?,-1,-1,-1,False,13189,FALSE,computer,human
sona-30483,trial,53,bullshitter,10,0.8,9,9,-1,False,-0.0168161792,False,1,9,201,179,2233.3139718036,4592,How many red marbles did you actually draw?,-1,-1,-1,False,21603,FALSE,human,computer
sona-30483,trial,54,bullshitDetector,10,0.8,8,6,-1,False,-0.0168161792,False,6,4,207,183,5604.0308112697,4530,How many red marbles did you actually draw?,-1,-1,-1,True,12346,TRUE,computer,human
sona-30483,trial,55,bullshitter,10,0.8,6,6,-1,False,0.7549357568,True,4,1,211,184,3236.7705725569,4999,How many red marbles did you actually draw?,-1,-1,-1,False,13494,FALSE,human,computer
sona-30483,trial,56,bullshitDetector,10,0.8,10,7,7,False,-1,False,7,3,218,187,5899.3752828552,2173,How many red marbles did your opponent report drawing?,7,6,23148,False,35556,TRUE,computer,human
sona-30483,trial,57,bullshitter,10,0.8,8,8,-1,False,0.2516192768,False,2,8,220,195,2262.5062952451,8655,How many red marbles did your opponent report drawing?,-1,-1,-1,False,15911,FALSE,human,computer
sona-30483,trial,58,bullshitDetector,10,0.8,7,7,10,False,-1,False,7,3,227,198,7179.5011852766,3959,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12265,FALSE,computer,human
sona-30483,trial,59,bullshitter,10,0.8,10,10,-1,False,-0.1241903616,False,0,10,227,208,2468.0502549105,3380,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11205,FALSE,human,computer
sona-30483,trial,60,bullshitDetector,10,0.8,7,2,-1,True,-0.1241903616,True,5,-5,232,203,5249.8370978644,3148,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11482,TRUE,computer,human
sona-30483,trial,61,bullshitter,10,0.8,9,9,-1,False,-0.0168161792,False,1,9,233,212,3056.2121626372,3742,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11071,FALSE,human,computer
sona-30483,trial,62,bullshitDetector,10,0.8,10,8,8,False,-1,False,8,2,241,214,6177.3454672965,2600,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10261,TRUE,computer,human
sona-30483,trial,63,bullshitter,10,0.8,8,6,-1,False,0.7549357568,True,-5,5,236,219,2159.4722104533,5546,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12323,TRUE,human,computer
sona-30483,trial,64,bullshitDetector,10,0.8,10,0,-1,False,0.7549357568,True,5,-5,241,214,5672.1269959068,2574,How many red marbles did your opponent report drawing?,-1,-1,-1,True,9578,TRUE,computer,human
sona-30483,trial,65,bullshitter,10,0.8,1,9,-1,False,-0.0168161792,False,1,9,242,223,2822.6119514893,5030,How many red marbles did your opponent report drawing?,-1,-1,-1,True,13458,TRUE,human,computer
sona-30483,trial,66,bullshitDetector,10,0.8,10,7,7,False,-1,False,7,3,249,226,7207.014665004,3061,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11526,TRUE,computer,human
sona-30483,trial,67,bullshitter,10,0.8,8,8,-1,False,0.2516192768,False,2,8,251,234,2666.8870970866,8316,How many red marbles did you actually draw?,8,8,3469,False,18787,FALSE,human,computer
sona-30483,trial,68,bullshitDetector,10,0.8,8,5,-1,True,0.2516192768,True,5,-5,256,229,5515.5276956846,3236,How many red marbles did you actually draw?,-1,-1,-1,False,9756,TRUE,computer,human
sona-30483,trial,69,bullshitter,10,0.8,9,9,-1,False,-0.0168161792,False,1,9,257,238,2187.756530768,5050,How many red marbles did you actually draw?,-1,-1,-1,False,11103,FALSE,human,computer
sona-30483,trial,70,bullshitDetector,10,0.8,8,9,-1,False,-0.0168161792,False,9,1,266,239,5722.3685008238,1509,How many red marbles did you actually draw?,-1,-1,-1,True,9846,TRUE,computer,human
sona-30483,trial,71,bullshitter,10,0.8,10,7,-1,False,0.5536091648,False,3,7,269,246,2183.1887272685,4990,How many red marbles did you actually draw?,-1,-1,-1,False,11009,TRUE,human,computer
sona-30483,trial,72,bullshitDetector,10,0.8,10,8,8,False,-1,False,8,2,277,248,6171.6235373417,1822,How many red marbles did your opponent report drawing?,8,8,3775,False,13184,TRUE,computer,human
sona-30483,trial,73,bullshitter,10,0.8,5,5,-1,False,0.8430161408,True,5,0,282,248,2081.036337625,5655,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12041,FALSE,human,computer
sona-30483,trial,74,bullshitDetector,10,0.8,5,4,-1,False,0.8430161408,True,5,-5,287,243,6623.5337298863,2770,How many red marbles did your opponent report drawing?,-1,-1,-1,True,10461,TRUE,computer,human
sona-30483,trial,75,bullshitter,10,0.8,8,8,-1,False,0.2516192768,False,2,8,289,251,2520.8461810828,3499,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10863,FALSE,human,computer
sona-30483,trial,76,bullshitDetector,10,0.8,8,2,-1,False,0.2516192768,True,5,-5,294,246,5524.5904519699,2348,How many red marbles did your opponent report drawing?,-1,-1,-1,True,9702,TRUE,computer,human
sona-30483,trial,77,bullshitter,10,0.8,9,9,-1,False,-0.0168161792,False,1,9,295,255,2900.4503873132,4165,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10800,FALSE,human,computer
sona-30483,trial,78,bullshitDetector,10,0.8,8,7,7,False,-1,True,5,-5,300,250,7188.0158312605,4716,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13118,TRUE,computer,human
sona-30483,trial,79,bullshitter,10,0.8,10,10,-1,False,-0.1241903616,False,0,10,300,260,3069.0196000629,3807,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10826,FALSE,human,computer
sona-30483,trial,80,bullshitDetector,10,0.8,9,9,10,False,-1,False,9,1,309,261,5775.9396310033,3712,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11703,FALSE,computer,human
sona-30483,trial,81,bullshitter,10,0.8,7,7,-1,False,0.5536091648,False,3,7,312,268,2201.7993615469,3838,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10305,FALSE,human,computer
sona-30483,trial,82,bullshitDetector,10,0.8,8,8,8,False,-1,False,8,2,320,270,5614.5772546378,1599,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9025,FALSE,computer,human
sona-30483,trial,83,bullshitter,10,0.8,8,8,-1,False,0.2516192768,True,2,3,322,273,2097.2719276455,3121,How many red marbles did your opponent report drawing?,-1,-1,-1,True,9182,FALSE,human,computer
sona-30483,trial,84,bullshitDetector,10,0.8,9,5,-1,False,0.2516192768,False,5,5,327,278,6057.8695741788,3000,How many red marbles did your opponent report drawing?,-1,-1,-1,True,11217,TRUE,computer,human
sona-30483,trial,85,bullshitter,10,0.8,8,8,-1,False,0.2516192768,False,2,8,329,286,3240.6480220092,2904,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10329,FALSE,human,computer
sona-30483,trial,86,bullshitDetector,10,0.8,8,8,9,False,-1,False,8,2,337,288,5235.6971302035,1640,How many red marbles did your opponent report drawing?,-1,-1,-1,False,7974,FALSE,computer,human
sona-30483,trial,87,bullshitter,10,0.8,6,6,-1,False,0.7549357568,False,4,6,341,294,2640.5818394111,3956,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10295,FALSE,human,computer
sona-30483,trial,88,bullshitDetector,10,0.8,8,8,10,False,-1,False,8,2,349,296,6486.5038287573,1482,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9611,FALSE,computer,human
sona-30483,trial,89,bullshitter,10,0.8,9,9,-1,False,-0.0168161792,False,1,9,350,305,2591.523157264,2834,How many red marbles did you actually draw?,9,9,2603,False,12157,FALSE,human,computer
sona-30483,trial,90,bullshitDetector,10,0.8,9,8,8,False,-1,False,8,2,358,307,5326.9649150405,2285,How many red marbles did you actually draw?,-1,-1,-1,False,9442,TRUE,computer,human
sona-30483,trial,91,bullshitter,10,0.8,5,5,-1,False,0.8430161408,True,5,0,363,307,2535.168675251,6254,How many red marbles did you actually draw?,5,5,2495,False,15593,FALSE,human,computer
sona-30483,trial,92,bullshitDetector,10,0.8,8,4,-1,True,0.8430161408,True,5,-5,368,302,5881.4483122735,2525,How many red marbles did you actually draw?,-1,-1,-1,False,9499,TRUE,computer,human
sona-30483,trial,93,bullshitter,10,0.8,7,7,-1,False,0.5536091648,False,3,7,371,309,2197.9663820411,3538,How many red marbles did you actually draw?,-1,-1,-1,False,9569,FALSE,human,computer
sona-30483,trial,94,bullshitDetector,10,0.8,8,10,-1,False,0.5536091648,False,10,0,381,309,5952.5688270948,3293,How many red marbles did you actually draw?,-1,-1,-1,True,10522,TRUE,computer,human
sona-30483,trial,95,bullshitter,10,0.8,10,10,-1,False,-0.1241903616,False,0,10,381,319,2323.2098714804,2933,How many red marbles did you actually draw?,-1,-1,-1,False,10377,FALSE,human,computer
sona-30483,trial,96,bullshitDetector,10,0.8,8,8,-1,False,-0.1241903616,False,8,2,389,321,6812.8393565356,3134,How many red marbles did you actually draw?,-1,-1,-1,True,11130,FALSE,computer,human
sona-30483,trial,97,bullshitter,10,0.8,6,6,-1,False,0.7549357568,True,4,1,393,322,2339.5256748074,4164,How many red marbles did you actually draw?,-1,-1,-1,True,10015,FALSE,human,computer
sona-30483,trial,98,bullshitDetector,10,0.8,8,6,6,False,-1,False,6,4,399,326,6634.7613160426,3030,How many red marbles did you actually draw?,-1,-1,-1,False,10662,TRUE,computer,human
sona-30483,trial,99,bullshitter,10,0.8,8,8,-1,False,0.2516192768,True,2,3,401,329,3048.240929149,2375,How many red marbles did you actually draw?,-1,-1,-1,False,9080,FALSE,human,computer
sona-30483,trial,100,bullshitDetector,10,0.8,9,7,7,False,-1,False,7,3,408,332,5970.6496529806,2249,How many red marbles did you actually draw?,-1,-1,-1,False,10689,TRUE,computer,human
sona-23539,trial,1,bullshitter,10,0.2,1,1,-1,False,0.4463908352,True,9,-4,9,-4,2797.0809582868,6285,How many red marbles did your opponent report drawing?,-1,-1,-1,False,23132,FALSE,human,computer
sona-23539,trial,2,bullshitDetector,10,0.2,1,10,-1,True,0.4463908352,True,5,-5,14,-9,6480.9679315505,30555,How many red marbles did your opponent report drawing?,-1,-1,-1,False,39229,TRUE,computer,human
sona-23539,trial,3,bullshitter,10,0.2,3,3,-1,False,-0.056925644800002,False,7,3,21,-6,2222.2377555095,9900,How many red marbles did your opponent report drawing?,-1,-1,-1,False,21848,FALSE,human,computer
sona-23539,trial,4,bullshitDetector,10,0.2,4,8,-1,False,-0.056925644800002,True,5,-5,26,-11,6207.9209726468,22229,How many red marbles did your opponent report drawing?,-1,-1,-1,True,34894,TRUE,computer,human
sona-23539,trial,5,bullshitter,10,0.2,3,1,-1,False,0.4463908352,True,-5,5,21,-6,2067.1161435553,5053,How many red marbles did your opponent report drawing?,-1,-1,-1,False,21988,TRUE,human,computer
sona-23539,trial,6,bullshitDetector,10,0.2,1,8,-1,True,0.4463908352,True,5,-5,26,-11,6502.6227068282,20206,How many red marbles did your opponent report drawing?,-1,-1,-1,False,32328,TRUE,computer,human
sona-23539,trial,7,bullshitter,10,0.2,6,5,-1,False,-0.171430144,False,5,5,31,-6,2490.0891578318,29360,How many red marbles did you actually draw?,6,6,6098,True,45812,TRUE,human,computer
sona-23539,trial,8,bullshitDetector,10,0.2,0,0,3,False,-1,True,-5,10,26,4,6317.7950105033,14119,How many red marbles did you actually draw?,-1,-1,-1,False,32859,FALSE,computer,human
sona-23539,trial,9,bullshitter,10,0.2,0,0,-1,False,0.7148262912,True,10,-5,36,-1,2532.0531284873,3772,How many red marbles did you actually draw?,-1,-1,-1,False,12340,FALSE,human,computer
sona-23539,trial,10,bullshitDetector,10,0.2,1,1,2,False,-1,False,1,9,37,8,5822.7824502106,4500,How many red marbles did you actually draw?,-1,-1,-1,False,14780,FALSE,computer,human
sona-23539,trial,11,bullshitter,10,0.2,1,3,-1,False,-0.056925644800002,False,7,3,44,11,2469.9633286615,18655,How many red marbles did you actually draw?,-1,-1,-1,False,32003,TRUE,human,computer
sona-23539,trial,12,bullshitDetector,10,0.2,2,2,2,False,-1,False,2,8,46,19,5350.8761276212,5675,How many red marbles did you actually draw?,-1,-1,-1,False,18095,FALSE,computer,human
sona-23539,trial,13,bullshitter,10,0.2,0,0,-1,False,0.7148262912,True,10,-5,56,14,2560.3633776871,3266,How many red marbles did you actually draw?,-1,-1,-1,True,13737,FALSE,human,computer
sona-23539,trial,14,bullshitDetector,10,0.2,2,1,1,False,-1,False,1,9,57,23,6088.0060353661,6425,How many red marbles did you actually draw?,-1,-1,-1,False,17324,TRUE,computer,human
sona-23539,trial,15,bullshitter,10,0.2,8,8,-1,False,-0.177795328,False,2,8,59,31,3172.3413571769,9213,How many red marbles did you actually draw?,-1,-1,-1,True,19747,FALSE,human,computer
sona-23539,trial,16,bullshitDetector,10,0.2,0,2,-1,False,-0.177795328,False,2,8,61,39,7108.5582488816,9415,How many red marbles did you actually draw?,-1,-1,-1,True,18398,TRUE,computer,human
sona-23539,trial,17,bullshitter,10,0.2,2,1,-1,False,0.4463908352,True,-5,5,56,44,2668.660692792,9043,How many red marbles did you actually draw?,-1,-1,-1,False,17159,TRUE,human,computer
sona-23539,trial,18,bullshitDetector,10,0.2,1,4,-1,True,0.4463908352,True,5,-5,61,39,7343.0599460503,12826,How many red marbles did your opponent report drawing?,4,4,5283,False,27840,TRUE,computer,human
sona-23539,trial,19,bullshitter,10,0.2,2,4,-1,False,-0.1450060288,False,6,4,67,43,2681.4828497031,20943,How many red marbles did your opponent report drawing?,-1,-1,-1,False,31218,TRUE,human,computer
sona-23539,trial,20,bullshitDetector,10,0.2,1,1,2,False,-1,True,-4,9,63,52,5888.6360605087,5913,How many red marbles did your opponent report drawing?,-1,-1,-1,False,19065,FALSE,computer,human
sona-23539,trial,21,bullshitter,10,0.2,2,5,-1,False,-0.171430144,False,5,5,68,57,3022.3685708896,8274,How many red marbles did your opponent report drawing?,-1,-1,-1,False,17179,TRUE,human,computer
sona-23539,trial,22,bullshitDetector,10,0.2,1,1,2,False,-1,False,1,9,69,66,7082.8327425011,5968,How many red marbles did your opponent report drawing?,-1,-1,-1,False,16227,FALSE,computer,human
sona-23539,trial,23,bullshitter,10,0.2,0,0,-1,False,0.7148262912,True,10,-5,79,61,3000.8849326798,4136,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13148,FALSE,human,computer
sona-23539,trial,24,bullshitDetector,10,0.2,1,1,2,False,-1,True,-4,9,75,70,6188.4839723079,5160,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13552,FALSE,computer,human
sona-23539,trial,25,bullshitter,10,0.2,1,1,-1,False,0.4463908352,True,9,-4,84,66,2908.7443956227,7902,How many red marbles did your opponent report drawing?,-1,-1,-1,False,24659,FALSE,human,computer
sona-23539,trial,26,bullshitDetector,10,0.2,3,4,-1,False,0.4463908352,True,5,-5,89,61,5509.7007938524,8275,How many red marbles did your opponent report drawing?,-1,-1,-1,True,15882,TRUE,computer,human
sona-23539,trial,27,bullshitter,10,0.2,4,4,-1,False,-0.1450060288,False,6,4,95,65,2855.8886484096,3675,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13916,FALSE,human,computer
sona-23539,trial,28,bullshitDetector,10,0.2,1,1,1,False,-1,False,1,9,96,74,7165.9905124156,7358,How many red marbles did your opponent report drawing?,-1,-1,-1,False,17408,FALSE,computer,human
sona-23539,trial,29,bullshitter,10,0.2,4,4,-1,False,-0.1450060288,False,6,4,102,78,3057.9265859169,4564,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12532,FALSE,human,computer
sona-23539,trial,30,bullshitDetector,10,0.2,3,0,-1,True,-0.1450060288,False,0,10,102,88,6271.553614621,5998,How many red marbles did your opponent report drawing?,0,0,4743,False,31249,TRUE,computer,human
sona-23539,trial,31,bullshitter,10,0.2,2,2,-1,False,0.1444009472,True,8,-3,110,85,2268.1856714847,11660,How many red marbles did your opponent report drawing?,-1,-1,-1,False,26491,FALSE,human,computer
sona-23539,trial,32,bullshitDetector,10,0.2,2,2,2,False,-1,False,2,8,112,93,7472.6434837389,2708,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12373,FALSE,computer,human
sona-23539,trial,33,bullshitter,10,0.2,2,2,-1,False,0.1444009472,True,8,-3,120,90,3003.8678522109,3807,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11299,FALSE,human,computer
sona-23539,trial,34,bullshitDetector,10,0.2,0,0,1,False,-1,True,-5,10,115,100,7450.5069314998,5808,How many red marbles did your opponent report drawing?,-1,-1,-1,False,15475,FALSE,computer,human
sona-23539,trial,35,bullshitter,10,0.2,2,2,-1,False,0.1444009472,False,8,2,123,102,2490.4071833352,2749,How many red marbles did you actually draw?,2,2,6325,True,27632,FALSE,human,computer
sona-23539,trial,36,bullshitDetector,10,0.2,4,9,-1,True,0.1444009472,False,9,1,132,103,5763.1891683544,7010,How many red marbles did you actually draw?,-1,-1,-1,False,15000,TRUE,computer,human
sona-23539,trial,37,bullshitter,10,0.2,2,2,-1,False,0.1444009472,False,8,2,140,105,2546.1252104184,2567,How many red marbles did you actually draw?,-1,-1,-1,False,10036,FALSE,human,computer
sona-23539,trial,38,bullshitDetector,10,0.2,0,0,-1,False,0.1444009472,False,0,10,140,115,7177.3500564376,9632,How many red marbles did you actually draw?,-1,-1,-1,True,18722,FALSE,computer,human
sona-23539,trial,39,bullshitter,10,0.2,3,2,-1,False,0.1444009472,False,8,2,148,117,3207.9829206139,45353,How many red marbles did you actually draw?,-1,-1,-1,True,53079,TRUE,human,computer
sona-23539,trial,40,bullshitDetector,10,0.2,0,6,-1,False,0.1444009472,True,5,-5,153,112,6804.2619368428,4537,How many red marbles did you actually draw?,-1,-1,-1,True,18945,TRUE,computer,human
sona-23539,trial,41,bullshitter,10,0.2,2,2,-1,False,0.1444009472,False,8,2,161,114,2676.2984387663,2752,How many red marbles did you actually draw?,-1,-1,-1,False,72658,FALSE,human,computer
sona-23539,trial,42,bullshitDetector,10,0.2,3,1,1,False,-1,False,1,9,162,123,5722.3332327176,5044,How many red marbles did you actually draw?,-1,-1,-1,False,13621,TRUE,computer,human
sona-23539,trial,43,bullshitter,10,0.2,2,2,-1,False,0.1444009472,False,8,2,170,125,2651.3143059157,12544,How many red marbles did you actually draw?,-1,-1,-1,False,21311,FALSE,human,computer
sona-23539,trial,44,bullshitDetector,10,0.2,5,1,1,False,-1,True,5,-5,175,120,7289.2363310229,4595,How many red marbles did you actually draw?,-1,-1,-1,False,13993,TRUE,computer,human
sona-23539,trial,45,bullshitter,10,0.2,4,4,-1,False,-0.1450060288,False,6,4,181,124,2898.9750399647,2865,How many red marbles did you actually draw?,-1,-1,-1,False,13132,FALSE,human,computer
sona-23539,trial,46,bullshitDetector,10,0.2,1,1,3,False,-1,False,1,9,182,133,6791.1263269036,4260,How many red marbles did your opponent report drawing?,1,1,3554,False,19872,FALSE,computer,human
sona-23539,trial,47,bullshitter,10,0.2,2,2,-1,False,0.1444009472,False,8,2,190,135,3229.1459346611,3338,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11475,FALSE,human,computer
sona-23539,trial,48,bullshitDetector,10,0.2,3,5,-1,False,0.1444009472,False,5,5,195,140,6051.203618579,3952,How many red marbles did your opponent report drawing?,-1,-1,-1,True,12342,TRUE,computer,human
sona-23539,trial,49,bullshitter,10,0.2,2,2,-1,False,0.1444009472,False,8,2,203,142,2168.2385360528,2500,How many red marbles did your opponent report drawing?,-1,-1,-1,False,26509,FALSE,human,computer
sona-23539,trial,50,bullshitDetector,10,0.2,2,6,-1,True,0.1444009472,True,5,-5,208,137,5385.5735572738,3969,How many red marbles did your opponent report drawing?,-1,-1,-1,False,16176,TRUE,computer,human
sona-23539,trial,51,bullshitter,10,0.2,4,4,-1,False,-0.1450060288,False,6,4,214,141,2825.4117154328,13887,How many red marbles did your opponent report drawing?,-1,-1,-1,True,24626,FALSE,human,computer
sona-23539,trial,52,bullshitDetector,10,0.2,4,3,3,False,-1,False,3,7,217,148,5589.2609439126,3079,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11367,TRUE,computer,human
sona-23539,trial,53,bullshitter,10,0.2,9,9,-1,False,-0.177799424,False,1,9,218,157,3092.8623843708,3964,How many red marbles did your opponent report drawing?,-1,-1,-1,True,12551,FALSE,human,computer
sona-23539,trial,54,bullshitDetector,10,0.2,1,10,-1,False,-0.177799424,True,5,-5,223,152,5437.938495674,4292,How many red marbles did your opponent report drawing?,10,10,4524,True,26926,TRUE,computer,human
sona-23539,trial,55,bullshitter,10,0.2,2,2,-1,False,0.1444009472,False,8,2,231,154,3218.1876124507,2183,How many red marbles did your opponent report drawing?,-1,-1,-1,False,28424,FALSE,human,computer
sona-23539,trial,56,bullshitDetector,10,0.2,5,7,-1,False,0.1444009472,True,5,-5,236,149,5395.890534678,10069,How many red marbles did your opponent report drawing?,-1,-1,-1,True,17478,TRUE,computer,human
sona-23539,trial,57,bullshitter,10,0.2,3,3,-1,False,-0.056925644800002,False,7,3,243,152,2090.4537397628,3723,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11453,FALSE,human,computer
sona-23539,trial,58,bullshitDetector,10,0.2,1,0,0,False,-1,True,5,-5,248,147,6183.1655990744,2604,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11001,TRUE,computer,human
sona-23539,trial,59,bullshitter,10,0.2,10,10,-1,False,-0.1777995264,False,0,10,248,157,3007.4427925211,2978,How many red marbles did your opponent report drawing?,-1,-1,-1,True,11305,FALSE,human,computer
sona-23539,trial,60,bullshitDetector,10,0.2,3,2,2,False,-1,True,5,-5,253,152,6725.7013407366,5490,How many red marbles did your opponent report drawing?,-1,-1,-1,False,22336,TRUE,computer,human
sona-23539,trial,61,bullshitter,10,0.2,5,5,-1,False,-0.171430144,False,5,5,258,157,2066.022253483,4714,How many red marbles did your opponent report drawing?,-1,-1,-1,False,15407,FALSE,human,computer
sona-23539,trial,62,bullshitDetector,10,0.2,1,1,3,False,-1,False,1,9,259,166,6061.6723383361,9165,How many red marbles did your opponent report drawing?,-1,-1,-1,False,18319,FALSE,computer,human
sona-23539,trial,63,bullshitter,10,0.2,4,5,-1,False,-0.171430144,False,5,5,264,171,2765.6501426142,3395,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14592,TRUE,human,computer
sona-23539,trial,64,bullshitDetector,10,0.2,1,1,1,False,-1,True,-4,9,260,180,5359.1625046167,3783,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10957,FALSE,computer,human
sona-23539,trial,65,bullshitter,10,0.2,1,1,-1,False,0.4463908352,False,9,1,269,181,3013.9820498306,5177,How many red marbles did your opponent report drawing?,-1,-1,-1,False,15808,FALSE,human,computer
sona-23539,trial,66,bullshitDetector,10,0.2,4,3,3,False,-1,False,3,7,272,188,6190.4490323959,3076,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11741,TRUE,computer,human
sona-23539,trial,67,bullshitter,10,0.2,1,1,-1,False,0.4463908352,True,9,-4,281,184,2174.4850818446,2128,How many red marbles did you actually draw?,1,1,2994,False,29774,FALSE,human,computer
sona-23539,trial,68,bullshitDetector,10,0.2,2,1,-1,False,0.4463908352,False,1,9,282,193,7032.8262294975,5905,How many red marbles did you actually draw?,-1,-1,-1,True,14766,TRUE,computer,human
sona-23539,trial,69,bullshitter,10,0.2,2,2,-1,False,0.1444009472,False,8,2,290,195,3231.9172820509,2184,How many red marbles did you actually draw?,-1,-1,-1,False,11788,FALSE,human,computer
sona-23539,trial,70,bullshitDetector,10,0.2,1,1,1,False,-1,False,1,9,291,204,6211.600458818,8630,How many red marbles did you actually draw?,-1,-1,-1,False,21215,FALSE,computer,human
sona-23539,trial,71,bullshitter,10,0.2,2,2,-1,False,0.1444009472,True,8,-3,299,201,3140.6329364531,2878,How many red marbles did you actually draw?,-1,-1,-1,False,12797,FALSE,human,computer
sona-23539,trial,72,bullshitDetector,10,0.2,1,1,5,False,-1,False,1,9,300,210,5585.5274748998,7661,How many red marbles did you actually draw?,-1,-1,-1,False,16319,FALSE,computer,human
sona-23539,trial,73,bullshitter,10,0.2,5,5,-1,False,-0.171430144,False,5,5,305,215,2510.258647031,6141,How many red marbles did you actually draw?,-1,-1,-1,True,13389,FALSE,human,computer
sona-23539,trial,74,bullshitDetector,10,0.2,0,0,2,False,-1,True,-5,10,300,225,6315.4623536897,2106,How many red marbles did you actually draw?,-1,-1,-1,False,10711,FALSE,computer,human
sona-23539,trial,75,bullshitter,10,0.2,1,1,-1,False,0.4463908352,False,9,1,309,226,2107.1022041294,2071,How many red marbles did you actually draw?,-1,-1,-1,False,15516,FALSE,human,computer
sona-23539,trial,76,bullshitDetector,10,0.2,5,4,4,False,-1,False,4,6,313,232,6786.1231406209,9811,How many red marbles did you actually draw?,-1,-1,-1,False,21026,TRUE,computer,human
sona-23539,trial,77,bullshitter,10,0.2,2,2,-1,False,0.1444009472,False,8,2,321,234,2668.7829904027,2183,How many red marbles did you actually draw?,2,2,3523,False,14566,FALSE,human,computer
sona-23539,trial,78,bullshitDetector,10,0.2,3,1,1,False,-1,True,5,-5,326,229,5373.4027434385,11276,How many red marbles did you actually draw?,-1,-1,-1,False,19368,TRUE,computer,human
sona-23539,trial,79,bullshitter,10,0.2,0,0,-1,False,0.7148262912,True,10,-5,336,224,2476.5567541914,2793,How many red marbles did you actually draw?,-1,-1,-1,False,10503,FALSE,human,computer
sona-23539,trial,80,bullshitDetector,10,0.2,3,6,-1,True,0.7148262912,False,6,4,342,228,7453.0106106327,4023,How many red marbles did you actually draw?,-1,-1,-1,False,37048,TRUE,computer,human
sona-23539,trial,81,bullshitter,10,0.2,1,1,-1,False,0.4463908352,True,9,-4,351,224,2521.2340979537,3408,How many red marbles did you actually draw?,1,1,2657,True,16523,FALSE,human,computer
sona-23539,trial,82,bullshitDetector,10,0.2,1,1,3,False,-1,False,1,9,352,233,5576.7745324507,2930,How many red marbles did you actually draw?,-1,-1,-1,False,10381,FALSE,computer,human
sona-23539,trial,83,bullshitter,10,0.2,4,4,-1,False,-0.1450060288,False,6,4,358,237,2868.8544002949,3090,How many red marbles did you actually draw?,-1,-1,-1,False,9760,FALSE,human,computer
